439;214;217;200;land;false;forest;4
440;245;245;179;land;false;plains;4
441;249;189;91;land;false;plains;5
442;252;168;230;land;false;forest;4
443;198;190;120;land;false;mountain;7
444;161;175;170;land;false;forest;4
445;165;210;188;land;true;forest;7
446;28;237;240;land;false;forest;4
447;176;232;192;land;false;forest;3
448;72;253;225;land;false;plains;5
449;204;213;204;land;false;forest;3
450;224;143;176;land;false;forest;4
451;23;236;245;land;false;plains;4
452;253;240;202;land;false;hills;7
453;210;193;121;land;false;hills;7
454;185;213;177;land;false;forest;4
455;179;178;161;land;false;mountain;7
456;236;215;227;land;false;plains;2
457;72;246;247;land;false;mountain;6
458;60;220;242;land;true;marsh;1
459;86;251;232;land;false;mountain;7
460;84;250;202;land;true;forest;1
461;172;195;196;land;false;mountain;6
462;153;217;183;land;false;forest;4
463;212;93;232;land;false;forest;7
464;216;243;159;land;false;forest;4
465;158;160;207;land;true;forest;4
466;251;197;174;land;false;plains;3
467;33;239;254;land;false;plains;4
468;165;221;139;land;true;marsh;1
469;119;204;215;land;true;marsh;1
470;227;123;202;land;false;plains;5
471;252;208;93;land;false;forest;4
472;183;246;84;land;false;urban;7
473;195;125;203;land;false;forest;4
474;98;173;254;land;false;hills;7
475;195;253;90;land;false;plains;4
476;186;231;222;land;false;forest;4
477;163;201;236;land;false;mountain;6
478;192;117;205;land;false;forest;4
479;192;229;218;land;false;plains;3
480;245;72;221;land;false;forest;4
481;165;170;214;land;false;desert;7
482;191;223;203;land;false;desert;6
483;248;232;107;land;false;plains;7
484;228;249;228;land;false;forest;4
485;6;254;252;land;false;plains;5
486;131;243;186;land;true;marsh;1
487;192;86;232;land;false;forest;3
488;125;201;188;land;false;forest;4
489;165;157;234;land;true;plains;4
490;184;254;168;land;false;plains;3
491;209;197;166;land;false;mountain;6
492;236;254;249;land;false;urban;5
493;244;218;160;land;false;plains;4
494;250;151;249;land;false;hills;7
495;70;217;240;land;false;hills;6
496;177;113;235;land;false;desert;7
497;167;220;171;land;false;mountain;7
498;229;185;119;land;false;mountain;4
499;202;123;191;land;false;mountain;7
500;205;249;75;land;false;forest;2
501;63;245;249;land;false;forest;4
502;180;188;244;land;false;forest;4
503;161;159;243;land;false;forest;4
504;147;195;252;land;false;mountain;7
505;84;243;234;land;true;marsh;1
506;147;223;155;land;false;plains;5
507;204;148;232;land;false;mountain;7
508;174;170;193;land;false;hills;7
509;200;247;162;land;false;forest;4
510;223;197;223;land;false;mountain;4
511;118;174;234;land;false;desert;7
512;164;247;181;land;false;desert;7
513;235;228;186;land;false;forest;4
514;156;234;154;land;false;forest;4
515;127;150;243;land;false;mountain;4
516;168;217;167;land;false;plains;4
517;246;179;186;land;false;hills;7
518;214;241;88;land;false;forest;4
519;179;207;234;land;false;mountain;4
520;254;251;73;land;false;plains;5
521;148;250;112;land;false;desert;7
522;245;242;143;land;false;mountain;7
523;58;247;205;land;false;desert;3
524;234;152;232;land;false;plains;5
525;234;122;190;land;true;mountain;4
526;227;152;243;land;false;hills;3
527;212;239;61;land;false;plains;4
528;179;202;166;land;false;forest;4
529;124;250;161;land;false;forest;4
530;241;218;229;land;false;plains;5
531;246;220;156;land;false;forest;4
532;247;196;119;land;false;forest;4
533;229;168;135;land;false;mountain;6
534;221;206;202;land;false;forest;3
535;201;235;99;land;false;forest;4
536;207;228;72;land;false;plains;3
537;174;250;150;land;true;forest;4
538;223;214;253;land;false;plains;5
539;185;247;238;land;true;forest;1
540;173;212;236;land;false;desert;7
541;241;127;232;land;false;forest;4
542;149;187;201;land;false;plains;3
543;174;221;155;land;true;forest;7
544;186;171;179;land;false;forest;4
545;178;136;243;land;false;mountain;7
546;81;233;244;land;false;forest;3
547;205;173;182;land;false;hills;4
548;223;122;184;land;false;forest;3
549;101;157;253;land;false;desert;6
550;101;250;211;land;false;plains;4
551;140;222;216;land;false;forest;4
552;242;233;121;land;false;hills;2
553;252;29;237;land;false;hills;4
554;228;116;245;land;true;forest;4
555;112;192;207;land;false;hills;6
556;184;247;135;land;true;forest;4
557;152;126;252;land;false;hills;6
558;237;123;172;land;false;plains;7
559;190;116;195;land;false;plains;5
560;88;185;230;land;false;plains;3
561;249;239;73;land;false;desert;7
562;200;237;239;land;false;desert;3
563;239;217;116;land;false;plains;2
564;198;224;116;land;false;mountain;4
565;68;248;228;land;false;plains;5
566;214;233;124;land;false;mountain;7
567;215;234;78;land;false;plains;5
568;149;210;172;land;false;plains;4
569;203;230;253;land;false;hills;3
570;248;133;163;land;false;plains;5
571;243;209;220;land;true;marsh;1
572;150;219;220;land;false;forest;3
573;210;248;157;land;false;forest;4
574;168;227;141;land;true;forest;4
575;250;196;236;land;false;marsh;3
576;208;176;214;land;false;urban;3
577;187;193;222;land;false;forest;4
578;171;204;167;land;false;desert;7
579;80;239;185;land;false;forest;4
580;128;128;246;land;false;forest;3
581;195;244;212;land;false;forest;4
582;233;179;219;land;false;mountain;7
583;180;112;250;land;false;forest;4
584;163;235;223;land;true;marsh;1
585;232;217;195;land;true;urban;2
586;228;157;214;land;false;plains;5
587;196;218;123;land;false;plains;5
588;246;249;198;land;true;plains;6
589;161;239;106;land;false;plains;5
590;144;233;254;land;false;hills;4
591;246;154;124;land;false;mountain;7
592;203;107;217;land;false;plains;4
593;18;244;249;land;false;forest;3
594;173;241;184;land;false;plains;4
595;232;219;195;land;false;forest;3
596;193;147;235;land;false;hills;7
597;231;141;194;land;false;plains;5
598;177;221;155;land;false;hills;7
599;236;247;123;land;false;forest;4
600;229;191;171;land;false;hills;7
601;236;238;239;land;true;forest;4
602;251;237;187;land;false;forest;4
603;147;206;187;land;false;plains;4
604;245;233;171;land;false;desert;6
605;95;242;173;land;false;forest;4
606;157;168;245;land;false;plains;5
607;204;169;239;land;false;forest;4
608;139;180;186;land;false;forest;3
609;182;182;245;land;false;hills;7
610;149;183;233;land;false;forest;4
611;244;235;33;land;false;forest;4
612;225;227;78;land;false;plains;5
613;228;228;89;land;false;plains;5
614;168;150;252;land;true;forest;5
615;215;188;221;land;false;mountain;7
616;202;168;176;land;false;forest;4
617;243;219;207;land;true;plains;2
618;196;236;238;land;false;plains;4
619;253;210;91;land;false;plains;4
620;214;219;70;land;false;plains;4
621;100;207;213;land;false;plains;5
622;102;209;224;land;false;mountain;7
623;216;223;145;land;false;desert;3
624;161;173;171;land;false;forest;4
625;149;227;134;land;false;urban;2
626;159;142;239;land;false;mountain;7
627;221;143;174;land;false;marsh;3
628;222;190;106;land;false;forest;3
629;254;211;155;land;true;forest;4
630;163;104;252;land;false;mountain;6
631;254;236;160;land;false;forest;4
632;239;115;190;land;false;plains;5
633;185;220;173;land;false;hills;7
634;254;214;58;land;false;hills;7
635;198;227;175;land;false;plains;7
636;245;147;217;land;false;desert;6
637;253;215;173;land;true;plains;6
638;232;174;214;land;false;hills;7
639;161;238;195;land;false;plains;5
640;195;226;137;land;true;marsh;3
641;202;150;247;land;false;forest;3
642;172;152;199;land;false;hills;6
643;218;135;210;land;true;plains;5
644;168;246;233;land;false;hills;6
645;160;235;168;land;false;hills;7
646;128;237;161;land;false;hills;7
647;170;241;222;land;false;plains;4
648;131;252;208;land;false;plains;3
649;224;239;161;land;false;plains;5
650;230;161;213;land;true;hills;6
651;127;254;141;land;false;forest;4
652;238;208;246;land;false;forest;6
653;203;245;124;land;false;desert;7
654;132;178;216;land;false;plains;2
655;231;250;159;land;false;plains;7
656;242;127;199;land;true;urban;7
657;232;138;171;land;true;hills;0
658;170;138;226;land;false;plains;7
659;234;253;234;land;false;plains;5
660;194;236;207;land;false;forest;7
661;222;212;163;land;false;plains;3
662;212;207;89;land;false;plains;4
663;247;116;166;land;false;plains;4
664;169;209;187;land;false;plains;4
665;115;200;205;land;false;forest;4
666;219;245;250;land;false;plains;4
667;182;170;236;land;true;hills;6
668;152;170;232;land;false;forest;4
669;222;223;109;land;false;forest;4
670;142;225;195;land;false;hills;2
671;117;242;247;land;false;forest;4
672;186;178;187;land;false;plains;5
673;173;160;168;land;false;forest;4
674;156;242;168;land;false;plains;5
675;167;143;254;land;false;plains;5
676;244;237;99;land;false;desert;6
677;217;171;179;land;false;forest;4
678;248;161;150;land;true;plains;6
679;34;230;245;land;false;forest;4
680;181;192;150;land;false;hills;5
681;249;201;55;land;false;desert;3
682;211;158;153;land;false;forest;3
683;233;178;206;land;false;plains;5
684;208;117;227;land;false;mountain;7
685;170;230;253;land;true;forest;3
686;225;197;144;land;false;plains;5
687;197;189;225;land;false;forest;3
688;166;250;161;land;false;forest;4
689;200;149;197;land;false;forest;4
690;162;245;204;land;false;desert;7
691;240;233;137;land;false;hills;6
692;243;166;156;land;true;plains;2
693;198;235;77;land;false;forest;3
694;226;179;239;land;false;forest;4
695;173;164;211;land;false;forest;4
696;240;247;123;land;false;plains;5
697;156;199;209;land;false;plains;4
698;251;229;134;land;false;mountain;7
699;244;181;192;land;false;forest;4
700;162;245;180;land;false;desert;7
701;149;238;230;land;true;forest;4
702;176;148;232;land;false;forest;4
703;235;238;185;land;false;plains;4
704;248;222;189;land;false;plains;4
705;123;245;133;land;false;hills;7
706;250;218;218;land;false;hills;7
707;204;228;175;land;false;plains;5
708;120;162;229;land;false;forest;4
709;175;252;148;land;false;mountain;7
710;224;137;162;land;false;plains;5
711;206;133;252;land;false;forest;4
712;224;96;242;land;false;forest;4
713;244;109;167;land;false;mountain;7
714;194;118;251;land;false;hills;7
715;207;199;179;land;false;forest;4
716;215;133;167;land;false;desert;5
717;117;231;242;land;false;plains;4
718;190;252;180;land;false;hills;7
719;179;227;231;land;false;forest;4
720;236;136;181;land;true;forest;4
721;199;182;244;land;false;hills;7
722;210;232;147;lake;false;lakes;0
723;221;55;236;land;false;desert;3
724;174;156;248;land;false;desert;3
725;249;190;228;land;false;forest;4
726;188;224;118;land;false;plains;5
727;57;244;249;land;false;desert;7
728;197;245;63;land;false;desert;6
729;210;201;177;land;false;hills;5
730;165;186;153;land;false;desert;3
731;179;191;159;land;false;forest;4
732;252;159;100;land;false;plains;4
733;218;159;246;land;false;desert;6
734;233;233;229;lake;false;lakes;7
735;214;237;96;land;false;forest;3
736;200;153;158;land;false;forest;4
737;49;254;215;land;true;urban;3
738;222;253;163;land;false;plains;5
739;147;218;232;land;false;mountain;6
740;246;219;193;lake;false;lakes;0
741;216;187;121;land;false;forest;7
742;186;151;245;land;false;plains;5
743;99;236;189;land;false;mountain;6
744;201;230;167;land;false;plains;5
745;229;184;176;land;false;desert;7
746;238;218;129;land;false;plains;3
747;251;136;149;land;false;forest;4
748;133;174;230;land;true;plains;2
749;215;243;225;land;false;forest;4
750;254;109;164;land;false;forest;3
751;175;123;203;land;false;desert;3
752;176;226;217;land;true;forest;3
753;150;220;185;land;false;hills;7
754;83;220;211;land;true;plains;5
755;217;241;180;land;true;forest;5
756;245;142;184;land;true;forest;4
757;191;165;226;land;false;urban;5
758;236;224;197;land;false;forest;3
759;191;187;144;land;false;plains;5
760;250;189;219;land;false;hills;7
761;223;236;74;land;false;plains;2
762;198;156;243;land;false;mountain;7
763;186;224;177;land;true;forest;7
764;168;180;225;land;false;hills;7
765;253;244;220;land;false;plains;3
766;135;187;241;land;false;desert;6
767;209;206;204;land;false;plains;4
768;190;132;203;land;false;mountain;7
769;253;142;217;land;false;desert;7
770;128;163;247;land;false;mountain;7
771;87;238;216;land;false;plains;6
772;182;224;113;land;false;desert;3
773;231;105;199;land;false;hills;7
774;226;189;115;land;false;plains;5
775;203;84;231;land;false;plains;5
776;109;162;246;land;false;forest;4
777;234;152;252;land;false;plains;3
778;196;202;163;land;false;hills;5
779;172;127;213;land;false;forest;4
780;196;250;249;land;false;hills;7
781;151;248;252;land;false;plains;5
782;58;227;219;land;true;forest;2
783;200;222;160;land;false;hills;4
784;163;251;214;land;false;forest;4
785;115;240;178;land;false;urban;3
786;232;194;85;land;true;forest;7
787;122;252;146;land;false;plains;2
788;165;252;163;land;false;forest;4
789;66;220;232;lake;false;lakes;7
790;182;221;138;land;false;mountain;4
791;246;221;129;land;false;plains;3
792;216;132;248;land;false;hills;5
793;157;205;169;land;false;plains;5
794;171;224;188;land;false;marsh;3
795;144;233;234;land;false;forest;4
796;184;252;138;land;false;forest;3
797;97;233;226;land;false;hills;2
798;154;216;189;land;false;forest;4
799;201;174;191;land;false;desert;7
800;226;168;137;land;false;plains;5
801;247;223;238;land;false;hills;7
802;252;172;107;land;false;forest;4
803;251;34;238;land;false;forest;4
804;217;202;166;land;false;plains;5
805;217;208;136;land;false;marsh;1
806;248;174;79;land;false;urban;7
807;240;101;234;land;false;forest;4
808;253;159;192;land;false;mountain;4
809;82;225;228;land;false;plains;5
810;253;249;119;land;false;desert;6
811;229;239;135;land;false;hills;7
812;222;190;129;land;false;mountain;7
813;150;240;123;land;true;forest;4
814;138;218;180;land;false;plains;5
